0	0.078	0.26748046875	0.296484375	0.35126953125
0	0.078	0.26748046875	0.296484375	0.3544921875
0	0.078	0.270703125	0.296484375	0.35126953125
0	0.078	0.26748046875	0.296484375	0.348046875
0	0.078	0.2642578125	0.296484375	0.348046875
0	0.077	0.26748046875	0.29326171875	0.348046875
0	0.077	0.2642578125	0.29326171875	0.348046875
0	0.077	0.26748046875	0.2900390625	0.348046875
0	0.077	0.26748046875	0.29326171875	0.348046875
0	0.077	0.26748046875	0.2900390625	0.35126953125
0	0.077	0.2642578125	0.28681640625	0.35126953125
0	0.077	0.26748046875	0.28681640625	0.348046875
0	0.077	0.2642578125	0.29326171875	0.34482421875
0	0.077	0.26748046875	0.296484375	0.35126953125
0	0.077	0.2642578125	0.29326171875	0.348046875
0	0.077	0.2642578125	0.2900390625	0.34482421875
0	0.077	0.270703125	0.296484375	0.34482421875
0	0.077	0.270703125	0.29326171875	0.348046875
0	0.077	0.26748046875	0.296484375	0.348046875
0	0.077	0.2642578125	0.296484375	0.34482421875
0	0.077	0.26748046875	0.296484375	0.348046875
0	0.077	0.270703125	0.296484375	0.348046875
0	0.077	0.26748046875	0.296484375	0.3544921875
0	0.077	0.270703125	0.29326171875	0.3544921875
0	0.077	0.270703125	0.296484375	0.3544921875
0	0.077	0.270703125	0.2900390625	0.35126953125
0	0.078	0.26748046875	0.2900390625	0.348046875
0	0.078	0.26748046875	0.29326171875	0.35126953125
0	0.078	0.26748046875	0.29326171875	0.35126953125
0	0.078	0.26748046875	0.29326171875	0.35126953125
0	0.078	0.26748046875	0.296484375	0.35126953125
0	0.078	0.270703125	0.29326171875	0.3544921875
0	0.078	0.26748046875	0.29326171875	0.3544921875
0	0.078	0.26748046875	0.29326171875	0.35126953125
0	0.078	0.26748046875	0.296484375	0.35126953125
0	0.077	0.26748046875	0.29326171875	0.3544921875
0	0.078	0.26748046875	0.296484375	0.35126953125
0	0.077	0.270703125	0.29326171875	0.35126953125
0	0.077	0.270703125	0.29326171875	0.348046875
0	0.077	0.26748046875	0.29970703125	0.348046875
0	0.077	0.26748046875	0.29970703125	0.35126953125
0	0.077	0.270703125	0.29970703125	0.35126953125
0	0.077	0.2642578125	0.29970703125	0.348046875
0	0.077	0.2642578125	0.29326171875	0.34482421875
0	0.077	0.26748046875	0.296484375	0.3416015625
0	0.077	0.26103515625	0.296484375	0.348046875
0	0.077	0.2642578125	0.29326171875	0.34482421875
0	0.077	0.2642578125	0.2900390625	0.34482421875
0	0.077	0.26748046875	0.2900390625	0.348046875
0	0.077	0.26748046875	0.29326171875	0.34482421875
0	0.077	0.2642578125	0.29326171875	0.35126953125
0	0.077	0.270703125	0.2900390625	0.348046875
0	0.077	0.26748046875	0.296484375	0.348046875
0	0.077	0.270703125	0.2900390625	0.348046875
0	0.077	0.2642578125	0.29326171875	0.35126953125
0	0.077	0.2642578125	0.2900390625	0.34482421875
0	0.077	0.2642578125	0.28681640625	0.348046875
0	0.078	0.2642578125	0.29326171875	0.348046875
0	0.078	0.26748046875	0.296484375	0.348046875
0	0.078	0.2642578125	0.296484375	0.348046875
0	0.078	0.26103515625	0.29326171875	0.35126953125
0	0.078	0.2642578125	0.29326171875	0.348046875
0	0.078	0.2642578125	0.2900390625	0.34482421875
0	0.078	0.2642578125	0.2900390625	0.34482421875
0	0.078	0.2642578125	0.2900390625	0.348046875
0	0.078	0.26748046875	0.29326171875	0.34482421875
0	0.078	0.2642578125	0.2900390625	0.35126953125
0	0.078	0.270703125	0.29326171875	0.35126953125
0	0.078	0.2642578125	0.296484375	0.348046875
0	0.077	0.26748046875	0.29326171875	0.34482421875
0	0.077	0.26748046875	0.29326171875	0.348046875
0	0.077	0.270703125	0.296484375	0.348046875
0	0.077	0.270703125	0.296484375	0.348046875
0	0.077	0.26748046875	0.296484375	0.348046875
0	0.077	0.26748046875	0.296484375	0.348046875
0	0.077	0.270703125	0.29970703125	0.35126953125
0	0.077	0.26748046875	0.29970703125	0.35126953125
0	0.077	0.2642578125	0.29970703125	0.34482421875
0	0.077	0.270703125	0.29326171875	0.348046875
0	0.077	0.26748046875	0.296484375	0.348046875
0	0.077	0.270703125	0.2900390625	0.34482421875
0	0.077	0.2642578125	0.2900390625	0.3544921875
0	0.077	0.26748046875	0.2900390625	0.3544921875
0	0.077	0.270703125	0.296484375	0.348046875
0	0.077	0.26748046875	0.296484375	0.348046875
0	0.077	0.2642578125	0.296484375	0.348046875
0	0.077	0.270703125	0.296484375	0.3544921875
0	0.078	0.270703125	0.2900390625	0.35126953125
0	0.077	0.2642578125	0.296484375	0.35126953125
0	0.078	0.26748046875	0.29326171875	0.348046875
0	0.078	0.2642578125	0.2900390625	0.348046875
0	0.078	0.26748046875	0.29326171875	0.35126953125
0	0.078	0.270703125	0.296484375	0.348046875
0	0.078	0.26748046875	0.29326171875	0.34482421875
0	0.078	0.270703125	0.29326171875	0.348046875
0	0.078	0.2642578125	0.29326171875	0.35126953125
0	0.078	0.26748046875	0.296484375	0.35126953125
0	0.078	0.26748046875	0.296484375	0.348046875
0	0.078	0.26748046875	0.296484375	0.34482421875
0	0.077	0.26748046875	0.296484375	0.34482421875
0	0.078	0.2642578125	0.296484375	0.35126953125
0	0.077	0.26748046875	0.29326171875	0.348046875
0	0.077	0.270703125	0.29326171875	0.348046875
0	0.077	0.270703125	0.2900390625	0.35126953125
0	0.077	0.270703125	0.2900390625	0.35126953125
0	0.077	0.270703125	0.2900390625	0.348046875
0	0.077	0.26748046875	0.29326171875	0.35126953125
0	0.077	0.270703125	0.29326171875	0.348046875
0	0.077	0.26748046875	0.29326171875	0.35126953125
0	0.077	0.270703125	0.296484375	0.348046875
0	0.077	0.26748046875	0.296484375	0.348046875
0	0.077	0.270703125	0.29326171875	0.34482421875
0	0.077	0.2642578125	0.2900390625	0.34482421875
0	0.077	0.2642578125	0.29326171875	0.35126953125
0	0.077	0.2642578125	0.296484375	0.348046875
0	0.077	0.2642578125	0.29326171875	0.34482421875
0	0.077	0.26748046875	0.2900390625	0.3416015625
0	0.077	0.26103515625	0.28681640625	0.3416015625
0	0.077	0.2642578125	0.29326171875	0.348046875
0	0.077	0.2642578125	0.296484375	0.3544921875
0	0.077	0.26748046875	0.2900390625	0.34482421875
0	0.078	0.270703125	0.2900390625	0.35126953125
0	0.078	0.26748046875	0.2900390625	0.34482421875
0	0.078	0.27392578125	0.2900390625	0.34482421875
0	0.078	0.26748046875	0.29326171875	0.35126953125
0	0.078	0.270703125	0.296484375	0.35126953125
0	0.078	0.2642578125	0.296484375	0.34482421875
0	0.078	0.26748046875	0.29326171875	0.35126953125
0	0.078	0.26748046875	0.2900390625	0.35126953125
0	0.078	0.270703125	0.29326171875	0.348046875
0	0.078	0.26748046875	0.29326171875	0.348046875
0	0.078	0.270703125	0.296484375	0.35126953125
0	0.077	0.270703125	0.29326171875	0.348046875
0	0.077	0.270703125	0.29326171875	0.35126953125
0	0.077	0.270703125	0.29326171875	0.35126953125
0	0.077	0.26748046875	0.29326171875	0.348046875
0	0.077	0.26748046875	0.29326171875	0.35126953125
0	0.077	0.270703125	0.2900390625	0.35126953125
0	0.077	0.26748046875	0.29326171875	0.348046875
0	0.077	0.26103515625	0.29326171875	0.34482421875
0	0.077	0.26103515625	0.296484375	0.34482421875
0	0.077	0.2642578125	0.29326171875	0.34482421875
0	0.077	0.26748046875	0.2900390625	0.34482421875
0	0.077	0.26748046875	0.2900390625	0.34482421875
0	0.077	0.270703125	0.29326171875	0.35126953125
0	0.077	0.26748046875	0.29326171875	0.3544921875
0	0.077	0.270703125	0.296484375	0.35126953125
0	0.077	0.26748046875	0.2900390625	0.348046875
0	0.077	0.26748046875	0.2900390625	0.348046875
0	0.077	0.26748046875	0.2900390625	0.3544921875
0	0.077	0.270703125	0.29326171875	0.34482421875
0	0.077	0.270703125	0.29970703125	0.348046875
0	0.077	0.26748046875	0.29326171875	0.34482421875
0	0.078	0.2642578125	0.2900390625	0.34482421875
0	0.078	0.26748046875	0.2900390625	0.348046875
0	0.078	0.26748046875	0.2900390625	0.35126953125
0	0.078	0.26748046875	0.2900390625	0.348046875
0	0.078	0.2642578125	0.29326171875	0.34482421875
0	0.078	0.26748046875	0.296484375	0.348046875
0	0.078	0.26748046875	0.29970703125	0.35126953125
0	0.078	0.270703125	0.29970703125	0.3544921875
0	0.078	0.270703125	0.296484375	0.3544921875
0	0.078	0.270703125	0.2900390625	0.35126953125
0	0.078	0.26748046875	0.2900390625	0.34482421875
0	0.077	0.270703125	0.2900390625	0.35126953125
0	0.077	0.2642578125	0.28681640625	0.348046875
0	0.077	0.26748046875	0.2900390625	0.3416015625
0	0.077	0.26748046875	0.29326171875	0.34482421875
0	0.077	0.26748046875	0.2900390625	0.348046875
0	0.077	0.26748046875	0.28681640625	0.348046875
0	0.077	0.2642578125	0.2900390625	0.34482421875
0	0.077	0.26103515625	0.29326171875	0.348046875
0	0.077	0.26748046875	0.296484375	0.34482421875
0	0.077	0.26103515625	0.2900390625	0.34482421875
0	0.077	0.2642578125	0.296484375	0.35126953125
0	0.077	0.270703125	0.29970703125	0.3544921875
0	0.077	0.26748046875	0.296484375	0.35126953125
0	0.077	0.26748046875	0.296484375	0.348046875
0	0.077	0.26748046875	0.2900390625	0.35126953125
0	0.077	0.26748046875	0.296484375	0.35126953125
0	0.077	0.26748046875	0.29326171875	0.348046875
0	0.077	0.2642578125	0.2900390625	0.348046875
0	0.077	0.2642578125	0.2900390625	0.3544921875
0	0.077	0.26748046875	0.28681640625	0.348046875
0	0.077	0.26748046875	0.29326171875	0.34482421875
0	0.077	0.2642578125	0.29970703125	0.34482421875
0	0.078	0.26748046875	0.29326171875	0.35126953125
0	0.078	0.26748046875	0.29326171875	0.34482421875
0	0.078	0.26748046875	0.296484375	0.348046875
0	0.078	0.26748046875	0.29326171875	0.35126953125
0	0.078	0.270703125	0.29326171875	0.34482421875
0	0.078	0.270703125	0.2900390625	0.34482421875
0	0.078	0.2642578125	0.29326171875	0.348046875
0	0.078	0.26748046875	0.296484375	0.348046875
0	0.078	0.270703125	0.2900390625	0.348046875
0	0.078	0.26748046875	0.29326171875	0.348046875
0	0.077	0.26748046875	0.296484375	0.34482421875
0	0.077	0.2642578125	0.29326171875	0.34482421875
0	0.077	0.2642578125	0.29326171875	0.34482421875
0	0.077	0.2642578125	0.2900390625	0.348046875
0	0.077	0.2642578125	0.2900390625	0.35126953125
0	0.077	0.2642578125	0.2900390625	0.35126953125
0	0.077	0.26748046875	0.2900390625	0.348046875
0	0.077	0.270703125	0.28681640625	0.35126953125
0	0.077	0.270703125	0.28681640625	0.3544921875
0	0.077	0.26748046875	0.29326171875	0.34482421875
0	0.077	0.270703125	0.296484375	0.348046875
0	0.077	0.26748046875	0.29970703125	0.348046875
0	0.077	0.26748046875	0.29326171875	0.34482421875
0	0.077	0.2642578125	0.2900390625	0.34482421875
0	0.077	0.26748046875	0.2900390625	0.348046875
0	0.077	0.26748046875	0.2900390625	0.34482421875
0	0.077	0.26748046875	0.2900390625	0.35126953125
0	0.077	0.270703125	0.2900390625	0.35126953125
0	0.077	0.270703125	0.29326171875	0.34482421875
0	0.077	0.26748046875	0.296484375	0.348046875
0	0.078	0.26748046875	0.296484375	0.348046875
0	0.078	0.2642578125	0.2900390625	0.348046875
0	0.078	0.270703125	0.2900390625	0.35126953125
0	0.078	0.2642578125	0.28681640625	0.35126953125
0	0.078	0.26748046875	0.2900390625	0.35126953125
0	0.078	0.2642578125	0.296484375	0.348046875
0	0.078	0.2642578125	0.29326171875	0.34482421875
0	0.078	0.26748046875	0.29326171875	0.348046875
0	0.078	0.26748046875	0.2900390625	0.348046875
0	0.078	0.2642578125	0.2900390625	0.34482421875
0	0.078	0.2642578125	0.29326171875	0.34482421875
0	0.078	0.270703125	0.2900390625	0.35126953125
0	0.077	0.26748046875	0.296484375	0.3544921875
0	0.077	0.26748046875	0.2900390625	0.34482421875
0	0.077	0.2642578125	0.29326171875	0.348046875
0	0.077	0.26748046875	0.2900390625	0.348046875
0	0.077	0.2642578125	0.2900390625	0.35126953125
0	0.077	0.270703125	0.2900390625	0.3544921875
0	0.077	0.270703125	0.29326171875	0.3544921875
0	0.077	0.26748046875	0.29326171875	0.348046875
0	0.077	0.2642578125	0.2900390625	0.34482421875
0	0.077	0.2642578125	0.2900390625	0.348046875
0	0.077	0.2642578125	0.29326171875	0.348046875
0	0.077	0.2642578125	0.29326171875	0.348046875
0	0.077	0.26103515625	0.2900390625	0.34482421875
0	0.077	0.26748046875	0.2900390625	0.35126953125
0	0.077	0.26748046875	0.2900390625	0.34482421875
0	0.077	0.26748046875	0.2900390625	0.348046875
0	0.077	0.26748046875	0.2900390625	0.34482421875
0	0.077	0.26748046875	0.29326171875	0.35126953125
0	0.077	0.26748046875	0.29326171875	0.35126953125
0	0.077	0.26748046875	0.296484375	0.348046875
0	0.077	0.2642578125	0.29326171875	0.348046875
0	0.078	0.26748046875	0.296484375	0.348046875
0	0.078	0.26748046875	0.296484375	0.348046875
0	0.078	0.270703125	0.29326171875	0.348046875
0	0.078	0.26103515625	0.29326171875	0.34482421875
0	0.078	0.26748046875	0.28681640625	0.348046875
0	0.078	0.26748046875	0.2900390625	0.348046875
0	0.078	0.26748046875	0.2900390625	0.348046875
0	0.078	0.26748046875	0.29326171875	0.35126953125
0	0.078	0.270703125	0.296484375	0.35126953125
0	0.078	0.270703125	0.2900390625	0.34482421875
0	0.078	0.26748046875	0.29326171875	0.34482421875
0	0.077	0.270703125	0.2900390625	0.34482421875
0	0.077	0.26748046875	0.296484375	0.34482421875
0	0.077	0.26748046875	0.29326171875	0.3416015625
0	0.077	0.26748046875	0.2900390625	0.348046875
0	0.077	0.26748046875	0.2900390625	0.34482421875
0	0.077	0.26748046875	0.29326171875	0.35126953125
0	0.077	0.26748046875	0.296484375	0.34482421875
0	0.077	0.26748046875	0.29326171875	0.34482421875
0	0.077	0.2642578125	0.29326171875	0.34482421875
0	0.077	0.26748046875	0.28681640625	0.348046875
0	0.077	0.2642578125	0.28681640625	0.34482421875
0	0.077	0.2642578125	0.296484375	0.348046875
0	0.077	0.2642578125	0.296484375	0.35126953125
0	0.077	0.26748046875	0.29970703125	0.35126953125
0	0.077	0.26748046875	0.29326171875	0.35126953125
0	0.077	0.26748046875	0.29326171875	0.348046875
0	0.077	0.26748046875	0.28681640625	0.34482421875
0	0.077	0.2642578125	0.28681640625	0.34482421875
0	0.077	0.26748046875	0.2900390625	0.34482421875
0	0.077	0.26748046875	0.29326171875	0.348046875
0	0.077	0.270703125	0.2900390625	0.348046875
0	0.077	0.270703125	0.2900390625	0.35126953125
0	0.078	0.270703125	0.28681640625	0.348046875
0	0.078	0.270703125	0.2900390625	0.3544921875
0	0.078	0.270703125	0.2900390625	0.348046875
0	0.078	0.26748046875	0.28681640625	0.35126953125
0	0.078	0.2642578125	0.29326171875	0.35126953125
0	0.078	0.2642578125	0.29326171875	0.35126953125
0	0.078	0.26748046875	0.296484375	0.348046875
0	0.078	0.2642578125	0.2900390625	0.35126953125
0	0.078	0.26103515625	0.2900390625	0.348046875
0	0.077	0.2642578125	0.29326171875	0.35126953125
0	0.077	0.2642578125	0.2900390625	0.34482421875
0	0.077	0.2642578125	0.2900390625	0.34482421875
0	0.077	0.2642578125	0.296484375	0.35126953125
0	0.077	0.2642578125	0.2900390625	0.3544921875
0	0.077	0.26748046875	0.29326171875	0.3544921875
0	0.077	0.270703125	0.296484375	0.35126953125
0	0.077	0.270703125	0.296484375	0.35126953125
0	0.077	0.26748046875	0.2900390625	0.35126953125
0	0.077	0.26748046875	0.29326171875	0.35126953125
0	0.077	0.2642578125	0.29326171875	0.35126953125
0	0.077	0.2642578125	0.2900390625	0.348046875
0	0.077	0.2642578125	0.2900390625	0.348046875
0	0.077	0.270703125	0.29326171875	0.34482421875
0	0.077	0.26748046875	0.29326171875	0.348046875
0	0.077	0.270703125	0.2900390625	0.3416015625
0	0.077	0.270703125	0.2900390625	0.348046875
0	0.077	0.2642578125	0.28681640625	0.348046875
0	0.077	0.26748046875	0.28681640625	0.34482421875
0	0.077	0.2642578125	0.28681640625	0.34482421875
0	0.077	0.26103515625	0.28681640625	0.348046875
0	0.077	0.2642578125	0.2900390625	0.34482421875
0	0.078	0.26103515625	0.2900390625	0.35126953125
0	0.078	0.2642578125	0.296484375	0.35126953125
0	0.078	0.26748046875	0.296484375	0.348046875
0	0.078	0.2642578125	0.296484375	0.35126953125
0	0.078	0.26748046875	0.29970703125	0.348046875
0	0.078	0.270703125	0.29970703125	0.348046875
0	0.078	0.270703125	0.29970703125	0.34482421875
0	0.078	0.270703125	0.29326171875	0.34482421875
0	0.078	0.26748046875	0.29326171875	0.34482421875
0	0.078	0.26748046875	0.29326171875	0.35126953125
0	0.077	0.26748046875	0.29326171875	0.34482421875
0	0.078	0.270703125	0.29326171875	0.348046875
0	0.077	0.2642578125	0.296484375	0.35126953125
0	0.077	0.26748046875	0.29326171875	0.35126953125
0	0.077	0.2642578125	0.29326171875	0.348046875
0	0.077	0.26748046875	0.2900390625	0.34482421875
0	0.077	0.270703125	0.2900390625	0.348046875
0	0.077	0.2642578125	0.28681640625	0.35126953125
0	0.077	0.270703125	0.2900390625	0.35126953125
0	0.077	0.270703125	0.2900390625	0.348046875
0	0.077	0.26748046875	0.29326171875	0.34482421875
0	0.077	0.26748046875	0.29326171875	0.348046875
0	0.077	0.26748046875	0.2900390625	0.34482421875
0	0.077	0.26748046875	0.2900390625	0.34482421875
0	0.077	0.2642578125	0.2900390625	0.34482421875
0	0.077	0.26748046875	0.29326171875	0.348046875
0	0.077	0.270703125	0.2900390625	0.34482421875
0	0.077	0.270703125	0.29326171875	0.348046875
0	0.077	0.270703125	0.296484375	0.348046875
0	0.077	0.26748046875	0.29326171875	0.3544921875
0	0.077	0.26748046875	0.2900390625	0.35126953125
0	0.077	0.26748046875	0.2900390625	0.35126953125
0	0.077	0.26748046875	0.29326171875	0.348046875
0	0.078	0.270703125	0.29326171875	0.35126953125
0	0.078	0.26748046875	0.296484375	0.348046875
0	0.078	0.2642578125	0.296484375	0.34482421875
0	0.078	0.26748046875	0.2900390625	0.348046875
0	0.078	0.2642578125	0.2900390625	0.34482421875
0	0.078	0.26748046875	0.2900390625	0.35126953125
0	0.078	0.2642578125	0.2900390625	0.35126953125
0	0.078	0.270703125	0.2900390625	0.35126953125
0	0.078	0.270703125	0.2900390625	0.348046875
0	0.078	0.270703125	0.29326171875	0.34482421875
0	0.078	0.26103515625	0.29326171875	0.34482421875
0	0.077	0.26748046875	0.29326171875	0.34482421875
0	0.077	0.26748046875	0.296484375	0.34482421875
0	0.077	0.26748046875	0.29326171875	0.34482421875
0	0.077	0.270703125	0.2900390625	0.348046875
0	0.077	0.26748046875	0.29326171875	0.348046875
0	0.077	0.26748046875	0.29326171875	0.348046875
0	0.077	0.26748046875	0.2900390625	0.348046875
0	0.077	0.26748046875	0.28681640625	0.35126953125
0	0.077	0.2642578125	0.28681640625	0.35126953125
0	0.077	0.26748046875	0.296484375	0.35126953125
0	0.077	0.26748046875	0.296484375	0.348046875
0	0.077	0.26748046875	0.29326171875	0.348046875
0	0.077	0.26748046875	0.29326171875	0.348046875
0	0.077	0.26748046875	0.2900390625	0.34482421875
0	0.077	0.26748046875	0.29326171875	0.348046875
0	0.077	0.26748046875	0.29326171875	0.348046875
0	0.077	0.26748046875	0.29326171875	0.34482421875
0	0.077	0.26103515625	0.29326171875	0.3416015625
0	0.077	0.25458984375	0.2900390625	0.34482421875
0	0.078	0.2578125	0.2900390625	0.348046875
0	0.078	0.26103515625	0.2900390625	0.34482421875
0	0.078	0.26748046875	0.2900390625	0.348046875
0	0.078	0.26748046875	0.296484375	0.35126953125
0	0.078	0.26748046875	0.29326171875	0.348046875
0	0.078	0.26748046875	0.296484375	0.348046875
0	0.078	0.26748046875	0.2900390625	0.348046875
0	0.078	0.2642578125	0.29326171875	0.348046875
0	0.078	0.26748046875	0.29326171875	0.3416015625
0	0.078	0.26748046875	0.29326171875	0.348046875
0	0.078	0.270703125	0.2900390625	0.348046875
0	0.077	0.270703125	0.2900390625	0.348046875
0	0.077	0.2642578125	0.2900390625	0.348046875
0	0.077	0.26748046875	0.2900390625	0.34482421875
0	0.077	0.2642578125	0.29326171875	0.348046875
0	0.077	0.270703125	0.29326171875	0.35126953125
0	0.077	0.270703125	0.29326171875	0.348046875
0	0.077	0.26748046875	0.29326171875	0.35126953125
0	0.077	0.2642578125	0.29326171875	0.35126953125
0	0.077	0.26748046875	0.29326171875	0.35126953125
0	0.077	0.2642578125	0.296484375	0.3544921875
0	0.077	0.2642578125	0.296484375	0.35126953125
0	0.077	0.2642578125	0.296484375	0.35126953125
0	0.077	0.26748046875	0.296484375	0.3544921875
0	0.077	0.270703125	0.29326171875	0.3544921875
0	0.077	0.2642578125	0.296484375	0.35126953125
0	0.077	0.2642578125	0.29326171875	0.35126953125
0	0.077	0.26748046875	0.2900390625	0.35126953125
0	0.077	0.270703125	0.2900390625	0.35126953125
0	0.077	0.270703125	0.29326171875	0.35126953125
0	0.077	0.26748046875	0.29326171875	0.348046875
0	0.077	0.26748046875	0.29326171875	0.34482421875
0	0.077	0.26748046875	0.29326171875	0.34482421875
0	0.077	0.2642578125	0.29326171875	0.348046875
0	0.078	0.26748046875	0.296484375	0.348046875
0	0.078	0.26748046875	0.296484375	0.34482421875
0	0.078	0.26748046875	0.2900390625	0.34482421875
0	0.078	0.2642578125	0.29326171875	0.35126953125
0	0.078	0.26748046875	0.29326171875	0.348046875
0	0.078	0.26748046875	0.296484375	0.348046875
0	0.078	0.26748046875	0.296484375	0.348046875
0	0.078	0.26748046875	0.29326171875	0.348046875
0	0.078	0.26748046875	0.2900390625	0.34482421875
0	0.078	0.2642578125	0.2900390625	0.348046875
0	0.078	0.26748046875	0.2900390625	0.35126953125
0	0.077	0.26748046875	0.296484375	0.35126953125
0	0.077	0.2642578125	0.29970703125	0.3544921875
0	0.077	0.26748046875	0.296484375	0.34482421875
0	0.077	0.270703125	0.296484375	0.348046875
0	0.077	0.270703125	0.29326171875	0.35126953125
0	0.077	0.26748046875	0.2900390625	0.348046875
0	0.077	0.2642578125	0.29326171875	0.348046875
0	0.077	0.26748046875	0.2900390625	0.34482421875
0	0.077	0.26748046875	0.28681640625	0.34482421875
0	0.077	0.2642578125	0.28681640625	0.34482421875
0	0.077	0.2642578125	0.29326171875	0.348046875
0	0.077	0.270703125	0.296484375	0.348046875
0	0.077	0.270703125	0.29970703125	0.348046875
0	0.077	0.26748046875	0.29326171875	0.35126953125
0	0.077	0.26748046875	0.29326171875	0.348046875
0	0.077	0.26748046875	0.296484375	0.34482421875
0	0.077	0.2642578125	0.29326171875	0.3416015625
0	0.077	0.2642578125	0.29326171875	0.3416015625
0	0.077	0.26103515625	0.296484375	0.348046875
0	0.077	0.270703125	0.296484375	0.348046875
0	0.078	0.26748046875	0.296484375	0.348046875
0	0.078	0.270703125	0.29326171875	0.34482421875
0	0.078	0.26748046875	0.2900390625	0.348046875
0	0.078	0.26748046875	0.28681640625	0.35126953125
0	0.078	0.26748046875	0.29326171875	0.35126953125
0	0.078	0.2642578125	0.296484375	0.348046875
0	0.078	0.2642578125	0.29326171875	0.348046875
0	0.078	0.2642578125	0.2900390625	0.34482421875
0	0.078	0.2642578125	0.2900390625	0.35126953125
0	0.078	0.26748046875	0.2900390625	0.348046875
0	0.077	0.26748046875	0.2900390625	0.35126953125
0	0.078	0.270703125	0.28681640625	0.3544921875
0	0.077	0.270703125	0.28681640625	0.348046875
0	0.077	0.270703125	0.28681640625	0.35126953125
0	0.077	0.270703125	0.2900390625	0.3544921875
0	0.077	0.27392578125	0.296484375	0.35126953125
0	0.077	0.270703125	0.2900390625	0.348046875
0	0.077	0.26748046875	0.28681640625	0.34482421875
0	0.077	0.26748046875	0.29326171875	0.34482421875
0	0.077	0.2642578125	0.29326171875	0.34482421875
0	0.077	0.26748046875	0.2900390625	0.348046875
0	0.077	0.2642578125	0.296484375	0.35126953125
0	0.077	0.26748046875	0.29970703125	0.3544921875
0	0.077	0.270703125	0.29326171875	0.35126953125
0	0.077	0.26748046875	0.2900390625	0.35126953125
0	0.077	0.26748046875	0.29326171875	0.35126953125
0	0.077	0.26748046875	0.296484375	0.348046875
0	0.077	0.270703125	0.29326171875	0.348046875
0	0.077	0.26748046875	0.296484375	0.35126953125
0	0.077	0.270703125	0.29326171875	0.35126953125
0	0.077	0.270703125	0.296484375	0.348046875
0	0.077	0.270703125	0.29326171875	0.34482421875
0	0.078	0.270703125	0.29326171875	0.348046875
0	0.078	0.26748046875	0.2900390625	0.348046875
0	0.078	0.26748046875	0.28681640625	0.348046875
0	0.078	0.270703125	0.2900390625	0.348046875
0	0.078	0.26748046875	0.29326171875	0.348046875
0	0.078	0.26748046875	0.296484375	0.34482421875
0	0.078	0.2642578125	0.29326171875	0.35126953125
0	0.078	0.2642578125	0.2900390625	0.34482421875
0	0.078	0.2642578125	0.296484375	0.35126953125
0	0.078	0.2642578125	0.296484375	0.35126953125
0	0.078	0.26748046875	0.296484375	0.3544921875
0	0.077	0.270703125	0.2900390625	0.35126953125
0	0.077	0.26748046875	0.29326171875	0.348046875
0	0.077	0.26748046875	0.296484375	0.34482421875
0	0.077	0.270703125	0.296484375	0.35126953125
